provider_id,provider_name,provider_type,specialty,state,network_status
PRV001785,Dr. Hayden Davis,Physician,Pediatrics,OH,In-Network
PRV001786,Northstar Medical Clinic,Clinic,Pediatrics,NJ,In-Network
PRV001787,Dr. Drew Ellis,Physician,Pediatrics,NY,In-Network
PRV001788,Summit Medical Center,Hospital,General Acute Care,FL,In-Network
PRV001789,Dr. Casey Lewis,Physician,Primary Care,TX,In-Network
PRV001790,Gateway Surgery Center,Ambulatory Surgical Center,Ambulatory Surgery,MO,In-Network
PRV001791,Dr. Hayden Lewis,Physician,Pediatrics,WI,In-Network
PRV001792,Heritage Urgent Care,Urgent Care,Urgent Care,MS,In-Network
PRV001793,Dr. Cameron Morris,Physician,Dermatology,GA,In-Network
PRV001794,Riverside Medical Center,Hospital,General Acute Care,NY,Out-of-Network
PRV001795,Dr. Jordan Hayes,Physician,Cardiology,NY,In-Network
PRV001796,Dr. Blake Price,Physician,Cardiology,NY,In-Network
PRV001797,Dr. Morgan Irwin,Physician,Endocrinology,TN,Out-of-Network
PRV001798,Summit Surgery Center,Ambulatory Surgical Center,Ambulatory Surgery,MD,In-Network
PRV001799,Lakeside Medical Clinic,Clinic,Multi-Specialty,WA,In-Network
PRV001800,Dr. Reese Jordan,Physician,Cardiology,NJ,In-Network
PRV001801,Dr. Parker Nelson,Physician,Pediatrics,OH,Out-of-Network
PRV001802,Dr. Drew Bennett,Physician,Orthopedics,MI,In-Network
PRV001803,Dr. Taylor Adams,Physician,Pulmonology,IN,In-Network
PRV001804,Dr. Rowan Price,Physician,Endocrinology,CA,In-Network
PRV001805,Dr. Casey Foster,Physician,Cardiology,CA,In-Network
PRV001806,Dr. Taylor Lewis,Physician,OB/GYN,GA,In-Network
PRV001807,Dr. Jordan Owens,Physician,Pediatrics,MO,In-Network
PRV001808,Northstar Medical Clinic,Clinic,Women's Health,DE,In-Network
PRV001809,Dr. Quinn Grant,Physician,OB/GYN,NC,In-Network
PRV001810,Dr. Avery Bennett,Physician,Pulmonology,NC,In-Network
PRV001811,Cedar Grove Clinical Laboratory,Laboratory,Clinical Laboratory,CA,In-Network
PRV001812,Dr. Drew Morris,Physician,Pulmonology,SC,In-Network
PRV001813,Blue Ridge Medical Clinic,Clinic,Pediatrics,GA,Out-of-Network
PRV001814,Westfield Urgent Care,Urgent Care,Urgent Care,WA,In-Network
PRV001815,Evergreen Medical Center,Hospital,General Acute Care,WI,In-Network
PRV001816,Dr. Taylor Price,Physician,Endocrinology,AL,In-Network
PRV001817,Summit Medical Clinic,Clinic,Primary Care,NC,In-Network
PRV001818,Summit Medical Clinic,Clinic,Multi-Specialty,OH,In-Network
PRV001819,Lakeside Clinical Laboratory,Laboratory,Clinical Laboratory,CA,In-Network
PRV001820,Dr. Cameron King,Physician,Endocrinology,AZ,Out-of-Network
PRV001821,Dr. Reese Price,Physician,Orthopedics,MD,In-Network
PRV001822,Oak Valley Clinical Laboratory,Laboratory,Clinical Laboratory,NY,In-Network
PRV001823,Dr. Quinn King,Physician,Neurology,NC,In-Network
PRV001824,Lakeside Imaging Center,Imaging Center,Diagnostic Imaging,LA,In-Network
PRV001825,Cedar Grove Medical Center,Hospital,General Acute Care,CA,In-Network
PRV001826,Dr. Morgan Nelson,Physician,Dermatology,CO,In-Network
PRV001827,Heritage Imaging Center,Imaging Center,Diagnostic Imaging,TX,In-Network
PRV001828,Evergreen Medical Clinic,Clinic,Women's Health,TX,In-Network
PRV001829,Dr. Drew Owens,Physician,Dermatology,CA,Out-of-Network
PRV001830,Westfield Clinical Laboratory,Laboratory,Clinical Laboratory,TX,Out-of-Network
PRV001831,Dr. Quinn Bennett,Physician,Gastroenterology,AK,In-Network
PRV001832,Northstar Medical Clinic,Clinic,Multi-Specialty,TX,In-Network
PRV001833,Northstar Medical Clinic,Clinic,Primary Care,TX,Out-of-Network
PRV001834,Cedar Grove Medical Center,Hospital,General Acute Care,ME,In-Network
PRV001835,Lakeside Medical Center,Hospital,General Acute Care,NC,In-Network
PRV001836,Riverside Imaging Center,Imaging Center,Diagnostic Imaging,IL,In-Network
PRV001837,Heritage Medical Center,Hospital,General Acute Care,AZ,In-Network
PRV001838,Northstar Imaging Center,Imaging Center,Diagnostic Imaging,NJ,In-Network
PRV001839,Dr. Casey Foster,Physician,Orthopedics,TX,In-Network
PRV001840,Westfield Urgent Care,Urgent Care,Urgent Care,IL,In-Network
PRV001841,Blue Ridge Clinical Laboratory,Laboratory,Clinical Laboratory,NC,In-Network
PRV001842,Dr. Skyler Grant,Physician,Neurology,VT,Out-of-Network
PRV001843,Dr. Taylor Irwin,Physician,Dermatology,TX,In-Network
PRV001844,Dr. Riley King,Physician,Cardiology,TN,In-Network
PRV001845,Dr. Hayden Nelson,Physician,Neurology,GA,In-Network
PRV001846,Dr. Skyler Grant,Physician,Pediatrics,FL,In-Network
PRV001847,Evergreen Medical Center,Hospital,General Acute Care,IA,Out-of-Network
PRV001848,Gateway Medical Center,Hospital,General Acute Care,FL,Out-of-Network
PRV001849,Dr. Casey Morris,Physician,Dermatology,MA,Out-of-Network
PRV001850,Pioneer Clinical Laboratory,Laboratory,Clinical Laboratory,NC,Out-of-Network
PRV001851,Blue Ridge Imaging Center,Imaging Center,Diagnostic Imaging,NY,In-Network
PRV001852,Oak Valley Clinical Laboratory,Laboratory,Clinical Laboratory,WI,In-Network
PRV001853,Blue Ridge Medical Clinic,Clinic,Women's Health,AZ,In-Network
PRV001854,Summit Surgery Center,Ambulatory Surgical Center,Ambulatory Surgery,NY,In-Network
PRV001855,Lakeside Medical Clinic,Clinic,Primary Care,CA,In-Network
PRV001856,Cedar Grove Medical Center,Hospital,General Acute Care,NY,Out-of-Network
PRV001857,Dr. Taylor Nelson,Physician,Primary Care,WA,Out-of-Network
PRV001858,Cedar Grove Imaging Center,Imaging Center,Diagnostic Imaging,CA,Out-of-Network
PRV001859,Dr. Rowan Bennett,Physician,Cardiology,OH,Out-of-Network
PRV001860,Lakeside Urgent Care,Urgent Care,Urgent Care,CA,In-Network
PRV001861,Dr. Riley Grant,Physician,Endocrinology,WA,In-Network
PRV001862,Evergreen Medical Center,Hospital,General Acute Care,AZ,In-Network
PRV001863,Dr. Casey Bennett,Physician,Cardiology,NJ,Out-of-Network
PRV001864,Dr. Avery Irwin,Physician,Cardiology,WI,In-Network
PRV001865,Dr. Parker Nelson,Physician,Pulmonology,TX,In-Network
PRV001866,Dr. Taylor Nelson,Physician,Dermatology,CA,Out-of-Network
PRV001867,Dr. Casey Irwin,Physician,Cardiology,MS,In-Network
PRV001868,Dr. Rowan Nelson,Physician,Orthopedics,VA,In-Network
PRV001869,Dr. Quinn Lewis,Physician,Neurology,NC,Out-of-Network
PRV001870,Lakeside Urgent Care,Urgent Care,Urgent Care,MI,In-Network
PRV001871,Riverside Medical Clinic,Clinic,Pediatrics,NY,In-Network
PRV001872,Cedar Grove Urgent Care,Urgent Care,Urgent Care,KS,In-Network
PRV001873,Pioneer Medical Clinic,Clinic,Multi-Specialty,MO,Out-of-Network
PRV001874,Dr. Casey Hayes,Physician,Dermatology,WA,In-Network
PRV001875,Pioneer Imaging Center,Imaging Center,Diagnostic Imaging,WV,In-Network
PRV001876,Riverside Medical Clinic,Clinic,Primary Care,GA,In-Network
PRV001877,Gateway Urgent Care,Urgent Care,Urgent Care,LA,In-Network
PRV001878,Westfield Medical Clinic,Clinic,Multi-Specialty,NJ,In-Network
PRV001879,Dr. Jordan King,Physician,Gastroenterology,WI,Out-of-Network
PRV001880,Blue Ridge Urgent Care,Urgent Care,Urgent Care,FL,In-Network
PRV001881,Dr. Emerson Ellis,Physician,Primary Care,UT,Out-of-Network
PRV001882,Westfield Medical Center,Hospital,General Acute Care,VA,In-Network
PRV001883,Dr. Parker Owens,Physician,OB/GYN,TX,Out-of-Network
PRV001884,Dr. Jordan Hayes,Physician,OB/GYN,TX,In-Network
PRV001885,Dr. Drew King,Physician,Gastroenterology,CA,In-Network
PRV001886,Dr. Riley Lewis,Physician,Endocrinology,ME,In-Network
PRV001887,Westfield Urgent Care,Urgent Care,Urgent Care,AL,In-Network
PRV001888,Dr. Hayden Foster,Physician,OB/GYN,CT,Out-of-Network
PRV001889,Riverside Medical Center,Hospital,General Acute Care,FL,In-Network
PRV001890,Cedar Grove Urgent Care,Urgent Care,Urgent Care,MA,In-Network
PRV001891,Riverside Medical Center,Hospital,General Acute Care,OH,In-Network
PRV001892,Evergreen Medical Center,Hospital,General Acute Care,TX,Out-of-Network
PRV001893,Blue Ridge Imaging Center,Imaging Center,Diagnostic Imaging,MD,Out-of-Network
PRV001894,Oak Valley Urgent Care,Urgent Care,Urgent Care,OR,In-Network
PRV001895,Dr. Rowan Grant,Physician,Gastroenterology,CT,In-Network
PRV001896,Dr. Parker Nelson,Physician,Endocrinology,OH,In-Network
PRV001897,Dr. Drew Carter,Physician,Pulmonology,CA,In-Network
PRV001898,Dr. Hayden Foster,Physician,Endocrinology,OH,In-Network
PRV001899,Dr. Casey Bennett,Physician,Gastroenterology,MD,In-Network
PRV001900,Riverside Medical Center,Hospital,General Acute Care,NE,Out-of-Network
PRV001901,Riverside Medical Clinic,Clinic,Women's Health,NY,In-Network
PRV001902,Dr. Riley King,Physician,Neurology,FL,In-Network
PRV001903,Evergreen Urgent Care,Urgent Care,Urgent Care,WI,In-Network
PRV001904,Dr. Cameron Morris,Physician,Pediatrics,MO,In-Network
PRV001905,Dr. Parker Lewis,Physician,Pediatrics,NV,In-Network
PRV001906,Dr. Blake Irwin,Physician,Dermatology,OR,Out-of-Network
PRV001907,Oak Valley Medical Center,Hospital,General Acute Care,TX,In-Network
PRV001908,Gateway Clinical Laboratory,Laboratory,Clinical Laboratory,MA,In-Network
PRV001909,Dr. Blake Grant,Physician,Dermatology,CA,In-Network
PRV001910,Westfield Medical Clinic,Clinic,Pediatrics,GA,Out-of-Network
PRV001911,Dr. Reese Price,Physician,Pulmonology,CA,In-Network
PRV001912,Dr. Cameron Price,Physician,Orthopedics,FL,In-Network
PRV001913,Dr. Blake King,Physician,Neurology,NY,In-Network
PRV001914,Dr. Blake Davis,Physician,Cardiology,FL,In-Network
PRV001915,Dr. Emerson Nelson,Physician,Neurology,FL,In-Network
PRV001916,Northstar Urgent Care,Urgent Care,Urgent Care,CA,In-Network
PRV001917,Dr. Hayden Irwin,Physician,Orthopedics,CA,In-Network
PRV001918,Pioneer Urgent Care,Urgent Care,Urgent Care,OH,In-Network
PRV001919,Pioneer Clinical Laboratory,Laboratory,Clinical Laboratory,MD,In-Network
PRV001920,Lakeside Medical Clinic,Clinic,Primary Care,FL,In-Network
PRV001921,Pioneer Medical Center,Hospital,General Acute Care,AL,Out-of-Network
PRV001922,Dr. Parker Jordan,Physician,Orthopedics,PA,In-Network
PRV001923,Dr. Cameron Grant,Physician,Dermatology,AZ,In-Network
PRV001924,Dr. Blake Owens,Physician,Dermatology,WA,In-Network
PRV001925,Dr. Riley Davis,Physician,Orthopedics,IN,In-Network
PRV001926,Oak Valley Medical Center,Hospital,General Acute Care,PA,Out-of-Network
PRV001927,Dr. Cameron Bennett,Physician,Cardiology,OK,In-Network
PRV001928,Northstar Medical Clinic,Clinic,Women's Health,NJ,Out-of-Network
PRV001929,Cedar Grove Imaging Center,Imaging Center,Diagnostic Imaging,RI,In-Network
PRV001930,Gateway Clinical Laboratory,Laboratory,Clinical Laboratory,NJ,In-Network
PRV001931,Dr. Casey Foster,Physician,Pediatrics,CA,In-Network
PRV001932,Westfield Clinical Laboratory,Laboratory,Clinical Laboratory,NY,In-Network
PRV001933,Blue Ridge Medical Center,Hospital,General Acute Care,NJ,In-Network
PRV001934,Dr. Reese Carter,Physician,Cardiology,NY,In-Network
PRV001935,Oak Valley Urgent Care,Urgent Care,Urgent Care,CA,Out-of-Network
PRV001936,Dr. Hayden King,Physician,Pulmonology,PA,In-Network
PRV001937,Summit Medical Clinic,Clinic,Pediatrics,TX,In-Network
PRV001938,Dr. Skyler Hayes,Physician,Orthopedics,TX,Out-of-Network
PRV001939,Summit Medical Clinic,Clinic,Primary Care,NC,In-Network
PRV001940,Dr. Drew Owens,Physician,Dermatology,SC,In-Network
PRV001941,Summit Medical Clinic,Clinic,Multi-Specialty,TX,In-Network
PRV001942,Blue Ridge Clinical Laboratory,Laboratory,Clinical Laboratory,TX,Out-of-Network
PRV001943,Dr. Blake Price,Physician,Endocrinology,AZ,In-Network
PRV001944,Heritage Medical Center,Hospital,General Acute Care,MD,In-Network
PRV001945,Lakeside Medical Clinic,Clinic,Pediatrics,IN,Out-of-Network
PRV001946,Dr. Reese King,Physician,Pediatrics,TX,In-Network
PRV001947,Northstar Medical Clinic,Clinic,Women's Health,NM,In-Network
PRV001948,Pioneer Urgent Care,Urgent Care,Urgent Care,FL,Out-of-Network
PRV001949,Northstar Medical Clinic,Clinic,Multi-Specialty,OH,In-Network
PRV001950,Dr. Drew Adams,Physician,Dermatology,FL,In-Network
PRV001951,Dr. Emerson Bennett,Physician,OB/GYN,MA,In-Network
PRV001952,Dr. Blake Jordan,Physician,Pulmonology,WA,Out-of-Network
PRV001953,Dr. Morgan Grant,Physician,OB/GYN,GA,In-Network
PRV001954,Dr. Avery Adams,Physician,Neurology,TX,In-Network
PRV001955,Dr. Rowan Foster,Physician,Endocrinology,FL,In-Network
PRV001956,Lakeside Clinical Laboratory,Laboratory,Clinical Laboratory,AL,Out-of-Network
PRV001957,Oak Valley Medical Clinic,Clinic,Primary Care,OH,In-Network
PRV001958,Dr. Drew Adams,Physician,Cardiology,TX,In-Network
PRV001959,Dr. Emerson Price,Physician,OB/GYN,SC,In-Network
PRV001960,Dr. Taylor Price,Physician,Pediatrics,NC,Out-of-Network
PRV001961,Dr. Skyler Jordan,Physician,Pulmonology,IN,In-Network
PRV001962,Westfield Medical Center,Hospital,General Acute Care,OH,In-Network
PRV001963,Lakeside Medical Center,Hospital,General Acute Care,NC,Out-of-Network
PRV001964,Dr. Riley Bennett,Physician,Neurology,KY,In-Network
PRV001965,Dr. Reese Lewis,Physician,Dermatology,CA,In-Network
PRV001966,Northstar Surgery Center,Ambulatory Surgical Center,Ambulatory Surgery,PA,In-Network
PRV001967,Oak Valley Medical Center,Hospital,General Acute Care,CA,In-Network
PRV001968,Northstar Medical Clinic,Clinic,Women's Health,NV,In-Network
PRV001969,Dr. Riley Foster,Physician,Pulmonology,MA,In-Network
PRV001970,Dr. Riley Grant,Physician,Cardiology,FL,In-Network
PRV001971,Evergreen Medical Clinic,Clinic,Women's Health,TX,In-Network
PRV001972,Summit Surgery Center,Ambulatory Surgical Center,Ambulatory Surgery,FL,In-Network
PRV001973,Northstar Medical Clinic,Clinic,Women's Health,NC,In-Network
PRV001974,Dr. Reese Lewis,Physician,Dermatology,CA,In-Network
PRV001975,Dr. Rowan Davis,Physician,Endocrinology,NC,In-Network
PRV001976,Dr. Taylor Adams,Physician,Pulmonology,MN,In-Network
PRV001977,Dr. Rowan Foster,Physician,OB/GYN,PA,In-Network
PRV001978,Northstar Medical Center,Hospital,General Acute Care,UT,In-Network
PRV001979,Dr. Emerson Davis,Physician,Dermatology,FL,In-Network
PRV001980,Westfield Medical Center,Hospital,General Acute Care,KS,In-Network
PRV001981,Oak Valley Urgent Care,Urgent Care,Urgent Care,TX,Out-of-Network
PRV001982,Dr. Jordan Nelson,Physician,Dermatology,CA,In-Network
PRV001983,Dr. Drew Morris,Physician,Neurology,IN,In-Network
PRV001984,Oak Valley Clinical Laboratory,Laboratory,Clinical Laboratory,KY,In-Network
PRV001985,Dr. Avery Grant,Physician,Endocrinology,WA,In-Network
PRV001986,Dr. Cameron Davis,Physician,Orthopedics,MN,In-Network
PRV001987,Dr. Emerson Bennett,Physician,Neurology,AL,In-Network
PRV001988,Lakeside Imaging Center,Imaging Center,Diagnostic Imaging,PA,Out-of-Network
PRV001989,Summit Medical Clinic,Clinic,Multi-Specialty,AZ,Out-of-Network
PRV001990,Pioneer Imaging Center,Imaging Center,Diagnostic Imaging,CA,In-Network
PRV001991,Oak Valley Urgent Care,Urgent Care,Urgent Care,KS,In-Network
PRV001992,Dr. Reese King,Physician,Neurology,AZ,In-Network
PRV001993,Evergreen Urgent Care,Urgent Care,Urgent Care,VA,In-Network
PRV001994,Summit Medical Clinic,Clinic,Multi-Specialty,TX,In-Network
PRV001995,Pioneer Medical Center,Hospital,General Acute Care,TX,In-Network
PRV001996,Lakeside Surgery Center,Ambulatory Surgical Center,Ambulatory Surgery,CA,Out-of-Network
PRV001997,Oak Valley Surgery Center,Ambulatory Surgical Center,Ambulatory Surgery,WI,In-Network
PRV001998,Dr. Drew Ellis,Physician,Cardiology,PA,In-Network
PRV001999,Dr. Parker Bennett,Physician,Cardiology,GA,In-Network
PRV002000,Dr. Morgan Owens,Physician,Orthopedics,TX,In-Network
PRV002001,Dr. Drew Hayes,Physician,Neurology,OH,In-Network
PRV002002,Westfield Surgery Center,Ambulatory Surgical Center,Ambulatory Surgery,TN,In-Network
PRV002003,Dr. Avery Nelson,Physician,Pulmonology,WA,Out-of-Network
PRV002004,Evergreen Medical Clinic,Clinic,Multi-Specialty,IL,In-Network
PRV002005,Blue Ridge Clinical Laboratory,Laboratory,Clinical Laboratory,CA,In-Network
PRV002006,Lakeside Medical Clinic,Clinic,Multi-Specialty,TX,In-Network
PRV002007,Dr. Drew Davis,Physician,Neurology,AZ,Out-of-Network
PRV002008,Gateway Medical Clinic,Clinic,Multi-Specialty,ND,In-Network
PRV002009,Pioneer Clinical Laboratory,Laboratory,Clinical Laboratory,CA,In-Network
PRV002010,Dr. Emerson Owens,Physician,OB/GYN,MN,In-Network
PRV002011,Dr. Quinn Price,Physician,Cardiology,WI,In-Network
PRV002012,Dr. Cameron Davis,Physician,Pulmonology,IA,Out-of-Network
PRV002013,Dr. Riley Irwin,Physician,Dermatology,IL,Out-of-Network
PRV002014,Dr. Taylor Lewis,Physician,Dermatology,FL,In-Network
PRV002015,Cedar Grove Clinical Laboratory,Laboratory,Clinical Laboratory,ID,In-Network
PRV002016,Dr. Reese Ellis,Physician,Dermatology,NV,Out-of-Network
PRV002017,Dr. Quinn Irwin,Physician,OB/GYN,AR,In-Network
PRV002018,Dr. Hayden Irwin,Physician,Primary Care,OR,In-Network
PRV002019,Summit Medical Clinic,Clinic,Women's Health,PA,In-Network
PRV002020,Dr. Reese Adams,Physician,Pediatrics,MI,In-Network
PRV002021,Cedar Grove Medical Clinic,Clinic,Pediatrics,NV,In-Network
PRV002022,Dr. Rowan Morris,Physician,Endocrinology,NY,Out-of-Network
PRV002023,Riverside Imaging Center,Imaging Center,Diagnostic Imaging,TX,In-Network
PRV002024,Pioneer Medical Clinic,Clinic,Pediatrics,VA,Out-of-Network
PRV002025,Dr. Reese Owens,Physician,Dermatology,NC,In-Network
PRV002026,Blue Ridge Medical Clinic,Clinic,Women's Health,CT,In-Network
PRV002027,Dr. Emerson Price,Physician,Pediatrics,CA,In-Network
PRV002028,Summit Medical Clinic,Clinic,Women's Health,MA,In-Network
PRV002029,Oak Valley Medical Clinic,Clinic,Women's Health,GA,In-Network
PRV002030,Summit Medical Center,Hospital,General Acute Care,AZ,Out-of-Network
PRV002031,Dr. Morgan Foster,Physician,Pediatrics,NY,In-Network
PRV002032,Dr. Quinn Ellis,Physician,Orthopedics,TX,In-Network
PRV002033,Dr. Parker King,Physician,Orthopedics,FL,In-Network
PRV002034,Blue Ridge Medical Clinic,Clinic,Primary Care,FL,In-Network
PRV002035,Dr. Emerson Lewis,Physician,Dermatology,HI,In-Network
PRV002036,Dr. Emerson Price,Physician,Pulmonology,GA,Out-of-Network
PRV002037,Summit Medical Center,Hospital,General Acute Care,TX,Out-of-Network
PRV002038,Dr. Riley Foster,Physician,Orthopedics,AZ,In-Network
PRV002039,Dr. Taylor Irwin,Physician,Neurology,NJ,In-Network
PRV002040,Dr. Drew Price,Physician,Neurology,AL,In-Network
PRV002041,Dr. Avery Grant,Physician,Gastroenterology,GA,In-Network
PRV002042,Westfield Urgent Care,Urgent Care,Urgent Care,SC,Out-of-Network
PRV002043,Evergreen Urgent Care,Urgent Care,Urgent Care,CA,In-Network
PRV002044,Dr. Hayden Foster,Physician,OB/GYN,NY,In-Network
PRV002045,Heritage Clinical Laboratory,Laboratory,Clinical Laboratory,CO,In-Network
PRV002046,Pioneer Medical Center,Hospital,General Acute Care,WA,Out-of-Network
PRV002047,Dr. Emerson King,Physician,Endocrinology,KY,Out-of-Network
PRV002048,Dr. Taylor Irwin,Physician,Endocrinology,NJ,In-Network
PRV002049,Cedar Grove Clinical Laboratory,Laboratory,Clinical Laboratory,CA,In-Network
PRV002050,Dr. Jordan Foster,Physician,Neurology,IL,In-Network
PRV002051,Dr. Skyler Lewis,Physician,Pediatrics,TX,In-Network
PRV002052,Blue Ridge Urgent Care,Urgent Care,Urgent Care,AZ,In-Network
PRV002053,Dr. Jordan Adams,Physician,Dermatology,IN,In-Network
PRV002054,Gateway Urgent Care,Urgent Care,Urgent Care,CA,In-Network
PRV002055,Westfield Urgent Care,Urgent Care,Urgent Care,GA,Out-of-Network
PRV002056,Westfield Imaging Center,Imaging Center,Diagnostic Imaging,CA,In-Network
PRV002057,Dr. Parker Carter,Physician,OB/GYN,RI,In-Network
PRV002058,Gateway Medical Clinic,Clinic,Primary Care,LA,In-Network
PRV002059,Dr. Drew Jordan,Physician,Orthopedics,CA,In-Network
PRV002060,Cedar Grove Medical Center,Hospital,General Acute Care,NY,Out-of-Network
PRV002061,Cedar Grove Medical Center,Hospital,General Acute Care,HI,In-Network
PRV002062,Dr. Casey Nelson,Physician,Pediatrics,WI,In-Network
PRV002063,Dr. Drew Davis,Physician,Endocrinology,CO,In-Network
PRV002064,Riverside Medical Clinic,Clinic,Primary Care,IL,In-Network
PRV002065,Dr. Drew Price,Physician,Cardiology,WA,In-Network
PRV002066,Cedar Grove Medical Clinic,Clinic,Primary Care,MI,In-Network
PRV002067,Dr. Taylor Adams,Physician,Primary Care,CA,Out-of-Network
PRV002068,Dr. Jordan King,Physician,Primary Care,NC,Out-of-Network
PRV002069,Dr. Jordan Carter,Physician,Endocrinology,TX,In-Network
PRV002070,Dr. Emerson Davis,Physician,Neurology,MA,In-Network
PRV002071,Dr. Drew Owens,Physician,Gastroenterology,MA,In-Network
PRV002072,Dr. Taylor Ellis,Physician,Endocrinology,SC,Out-of-Network
PRV002073,Dr. Cameron Grant,Physician,OB/GYN,FL,In-Network
PRV002074,Cedar Grove Urgent Care,Urgent Care,Urgent Care,CA,In-Network
PRV002075,Gateway Surgery Center,Ambulatory Surgical Center,Ambulatory Surgery,MD,In-Network
PRV002076,Summit Imaging Center,Imaging Center,Diagnostic Imaging,CA,In-Network
PRV002077,Dr. Casey Morris,Physician,Orthopedics,MD,In-Network
PRV002078,Oak Valley Urgent Care,Urgent Care,Urgent Care,AZ,In-Network
PRV002079,Dr. Drew Owens,Physician,Gastroenterology,FL,Out-of-Network
PRV002080,Dr. Riley Adams,Physician,Neurology,IL,In-Network
PRV002081,Dr. Cameron Jordan,Physician,Primary Care,CA,In-Network
PRV002082,Dr. Emerson Bennett,Physician,Orthopedics,TN,Out-of-Network
PRV002083,Dr. Parker Nelson,Physician,Pulmonology,AZ,Out-of-Network
PRV002084,Dr. Quinn King,Physician,Cardiology,CO,In-Network
PRV002085,Oak Valley Medical Clinic,Clinic,Women's Health,CA,In-Network
PRV002086,Dr. Emerson Bennett,Physician,Dermatology,CT,In-Network
PRV002087,Dr. Casey Irwin,Physician,Dermatology,IL,In-Network
PRV002088,Dr. Rowan Grant,Physician,Primary Care,WA,In-Network
PRV002089,Blue Ridge Medical Clinic,Clinic,Primary Care,ND,In-Network
PRV002090,Dr. Avery Owens,Physician,Neurology,NY,In-Network
PRV002091,Dr. Casey Adams,Physician,Endocrinology,MI,In-Network
PRV002092,Dr. Quinn Grant,Physician,Gastroenterology,NJ,In-Network
PRV002093,Evergreen Urgent Care,Urgent Care,Urgent Care,CA,In-Network
PRV002094,Dr. Blake Bennett,Physician,OB/GYN,CA,In-Network
PRV002095,Lakeside Medical Clinic,Clinic,Women's Health,CA,In-Network
PRV002096,Lakeside Clinical Laboratory,Laboratory,Clinical Laboratory,NJ,In-Network
PRV002097,Riverside Medical Center,Hospital,General Acute Care,WA,In-Network
PRV002098,Northstar Surgery Center,Ambulatory Surgical Center,Ambulatory Surgery,NJ,In-Network
PRV002099,Blue Ridge Urgent Care,Urgent Care,Urgent Care,CA,In-Network
PRV002100,Dr. Hayden Ellis,Physician,Pulmonology,OR,In-Network
PRV002101,Dr. Taylor Ellis,Physician,Pulmonology,FL,In-Network
PRV002102,Dr. Emerson Morris,Physician,Endocrinology,FL,In-Network
PRV002103,Cedar Grove Medical Center,Hospital,General Acute Care,NY,In-Network
PRV002104,Dr. Jordan Hayes,Physician,Dermatology,TX,In-Network
PRV002105,Dr. Skyler Bennett,Physician,Pediatrics,WI,In-Network
PRV002106,Dr. Taylor Jordan,Physician,Neurology,CA,In-Network
PRV002107,Dr. Blake Price,Physician,OB/GYN,IA,In-Network
PRV002108,Dr. Jordan Davis,Physician,Neurology,GA,In-Network
PRV002109,Oak Valley Clinical Laboratory,Laboratory,Clinical Laboratory,FL,In-Network
PRV002110,Cedar Grove Imaging Center,Imaging Center,Diagnostic Imaging,OK,In-Network
PRV002111,Blue Ridge Clinical Laboratory,Laboratory,Clinical Laboratory,TX,In-Network
PRV002112,Lakeside Imaging Center,Imaging Center,Diagnostic Imaging,TX,In-Network
PRV002113,Blue Ridge Surgery Center,Ambulatory Surgical Center,Ambulatory Surgery,CA,In-Network
PRV002114,Dr. Parker Lewis,Physician,Orthopedics,FL,In-Network
PRV002115,Dr. Jordan Carter,Physician,Pediatrics,TX,In-Network
PRV002116,Dr. Rowan King,Physician,OB/GYN,GA,In-Network
PRV002117,Blue Ridge Clinical Laboratory,Laboratory,Clinical Laboratory,IL,Out-of-Network
PRV002118,Dr. Morgan Lewis,Physician,OB/GYN,GA,In-Network
PRV002119,Cedar Grove Medical Clinic,Clinic,Pediatrics,CA,In-Network
PRV002120,Dr. Emerson Ellis,Physician,Pediatrics,CA,In-Network
PRV002121,Blue Ridge Clinical Laboratory,Laboratory,Clinical Laboratory,CA,Out-of-Network
PRV002122,Gateway Imaging Center,Imaging Center,Diagnostic Imaging,GA,In-Network
PRV002123,Northstar Medical Clinic,Clinic,Pediatrics,AZ,Out-of-Network
PRV002124,Dr. Hayden Lewis,Physician,Gastroenterology,IA,In-Network
PRV002125,Dr. Avery Bennett,Physician,Primary Care,MD,In-Network
PRV002126,Dr. Taylor Price,Physician,Primary Care,MA,In-Network
PRV002127,Evergreen Clinical Laboratory,Laboratory,Clinical Laboratory,VA,In-Network
PRV002128,Dr. Hayden Jordan,Physician,Orthopedics,CT,Out-of-Network
PRV002129,Northstar Surgery Center,Ambulatory Surgical Center,Ambulatory Surgery,PA,Out-of-Network
PRV002130,Dr. Casey Irwin,Physician,Orthopedics,FL,In-Network
PRV002131,Westfield Medical Clinic,Clinic,Multi-Specialty,CA,Out-of-Network
PRV002132,Dr. Riley Jordan,Physician,Pulmonology,CA,In-Network
PRV002133,Dr. Blake Morris,Physician,Neurology,MA,In-Network
PRV002134,Blue Ridge Medical Clinic,Clinic,Women's Health,TX,In-Network
PRV002135,Lakeside Surgery Center,Ambulatory Surgical Center,Ambulatory Surgery,MI,In-Network
PRV002136,Dr. Rowan Adams,Physician,Dermatology,CA,In-Network
PRV002137,Pioneer Medical Clinic,Clinic,Pediatrics,CA,Out-of-Network
PRV002138,Dr. Emerson Adams,Physician,Pediatrics,MO,In-Network
PRV002139,Summit Surgery Center,Ambulatory Surgical Center,Ambulatory Surgery,OK,In-Network
PRV002140,Dr. Taylor Morris,Physician,Endocrinology,CA,Out-of-Network
